IMPULSE,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,Spec_Flat,Spec_Band,Spec_Cent 
GUN,-16521.208984375,7946.337890625,-1158.828125,969.9198608398438,500.0124206542969,403.9002990722656,-213.25930786132812,404.7327880859375,-168.4622344970703,-117.6938247680664,0.10511673986911774,80959.96077390002,60625.84571126602
GUN,-22300.251953125,6972.505859375,344.4853820800781,426.0603942871094,1280.4173583984375,1030.066650390625,459.6463623046875,253.13880920410156,19.292329788208008,-78.3450927734375,0.23772262036800385,107291.05941371828,67322.07118682699
GUN,-23079.30078125,6561.24609375,520.932861328125,701.120361328125,1554.0841064453125,1007.9522705078125,417.54156494140625,177.34849548339844,-99.66499328613281,200.51132202148438,0.2600843459367752,113032.92298813151,70268.44797954989
GUN,-23962.83984375,6280.59912109375,827.6019287109375,644.068359375,1356.6529541015625,1194.470703125,411.86993408203125,241.19223022460938,-64.99403381347656,229.47618103027344,0.2809079736471176,118959.95216278156,74502.12931761968
GUN,-22324.9296875,6707.2265625,-270.5487060546875,-117.46754455566406,1298.123291015625,1456.0045166015625,643.0965576171875,308.1036071777344,51.094261169433594,33.96168518066406,0.3524406999349594,109285.12114489055,75231.64008228185
GUN,-14874.9169921875,6833.591796875,-4097.48388671875,296.89910888671875,592.77294921875,1737.844970703125,264.533203125,225.16053771972656,520.9835205078125,-112.65666961669922,0.25967057794332504,72001.5055045861,85940.27192110174
GUN,-13483.6513671875,8081.07421875,-3944.4775390625,720.030517578125,604.707763671875,1549.6007080078125,522.8006591796875,100.88302612304688,614.9334716796875,90.06804656982422,0.08293450810015202,65211.38438665968,69499.30664031154
GUN,-13819.189453125,8416.8818359375,-3775.46923828125,402.0527648925781,389.89111328125,1200.7708740234375,810.0849609375,102.29440307617188,185.67872619628906,59.42177200317383,0.12157078832387924,64008.61138503276,69382.41764695883
GUN,-15577.4423828125,8383.9111328125,-2880.145263671875,307.55072021484375,531.9251708984375,735.1351318359375,747.9957275390625,-166.3658447265625,-127.78499603271484,61.87971496582031,0.1910770684480667,70391.31244472595,68414.16052753225
GUN,-17114.75390625,8345.560546875,-2253.044921875,310.6200256347656,826.6342163085938,632.6067504882812,877.8328857421875,152.3172149658203,165.3013458251953,167.55918884277344,0.16328640282154083,75100.21887950515,63938.05257336008
GUN,-17726.8828125,8701.048828125,-2145.339111328125,-181.93275451660156,1281.007568359375,795.9478149414062,817.8742065429688,587.2251586914062,229.0746612548828,323.3199157714844,0.11223160661756992,71579.14153375973,59307.35710090419
GUN,-17329.8046875,8721.7294921875,-2173.6396484375,-268.5632019042969,1334.3865966796875,708.8327026367188,598.5411987304688,544.6902465820312,239.7843475341797,418.67840576171875,0.10928839445114136,70863.54731470448,59023.72661897212
GUN,-17830.6796875,8362.0029296875,-2460.75537109375,-426.4579772949219,1343.047607421875,558.72021484375,410.6399230957031,358.12237548828125,-143.03660583496094,402.9888000488281,0.19093012437224388,74649.6779095655,68133.40654470692
GUN,-17963.451171875,8480.45703125,-2448.21435546875,-519.3505859375,1197.774658203125,393.74700927734375,393.1536865234375,358.36700439453125,45.65329360961914,455.14129638671875,0.18886880949139595,74241.88423027594,67487.65896891095
GUN,-18724.0078125,8665.3466796875,-1354.974365234375,-582.6987915039062,755.5599975585938,344.2475891113281,409.9723815917969,568.7777709960938,88.89769744873047,142.34115600585938,0.17066914588212967,78626.7654077138,60431.49169883383
GUN,-19527.66796875,8523.7353515625,-887.412841796875,-694.2850341796875,839.9595336914062,405.5064697265625,371.9488220214844,785.4708251953125,180.62356567382812,204.1685333251953,0.16525758430361748,83773.1807345594,60074.96326825252
GUN,-20605.501953125,7752.6611328125,-415.0601501464844,-361.546630859375,716.1121826171875,334.9744873046875,175.23895263671875,781.7465209960938,585.3532104492188,328.4156799316406,0.2256152220070362,95572.4622643941,65221.21453019707
GUN,-21623.0546875,6983.8203125,-551.1636352539062,-499.9382019042969,921.528564453125,1205.8890380859375,548.0783081054688,421.6478576660156,184.28321838378906,285.49761962890625,0.4278688132762909,105109.6267094809,75755.93266192474
GUN,-21520.087890625,7279.86376953125,-675.315673828125,-701.7493286132812,1253.0830078125,1345.1683349609375,549.8067626953125,545.8088989257812,26.68555450439453,249.59442138671875,0.300024077296257,99674.79395189359,70674.29962319975
GUN,-21772.3515625,7140.1611328125,-526.9424438476562,-484.23101806640625,1222.5224609375,1206.2803955078125,533.3021850585938,549.7535400390625,394.4640197753906,386.83697509765625,0.30525801703333855,103147.49593616725,69946.48414345527
GUN,-22927.9765625,6484.4404296875,94.53252410888672,-201.0004425048828,1261.31689453125,1362.702880859375,792.7665405273438,646.8817749023438,59.28556442260742,103.66010284423828,0.32096851617097855,116076.17260178278,76158.16013485478
GUN,-23653.37890625,5982.51416015625,352.5313415527344,138.3514404296875,1075.337158203125,1127.867919921875,848.5953979492188,982.6328125,319.8656311035156,199.12240600585938,0.2687258832156658,122406.05385639954,79128.21501661555
GUN,-24181.384765625,5581.2314453125,394.7435302734375,283.1097412109375,1047.002197265625,1082.61865234375,674.3802490234375,586.6083374023438,321.6216735839844,443.6777038574219,0.3282126784324646,128546.06254427039,85584.91865762451
GUN,-25058.26171875,5164.02294921875,656.6515502929688,393.4111328125,1123.564697265625,1296.888427734375,908.6674194335938,738.151611328125,205.42860412597656,350.0566711425781,0.4410630464553833,137487.62463734692,95340.89039433886
GUN,-24774.00390625,4992.943359375,653.4783325195312,766.8012084960938,809.0936889648438,1100.41015625,1048.38818359375,384.22796630859375,83.85545349121094,397.30108642578125,0.6669103354215622,136874.12150930893,98497.02084705717
GUN,-24257.126953125,4921.51416015625,424.87060546875,469.9358825683594,626.3468017578125,1062.5596923828125,1148.74658203125,421.1791687011719,173.4923095703125,993.0874633789062,0.4547768458724022,135239.35295768615,98772.63025811964
GUN,-24514.544921875,4667.9501953125,239.66453552246094,1052.93603515625,646.0012817382812,936.7776489257812,1306.9844970703125,284.4945373535156,139.44166564941406,795.4998168945312,0.5075875669717789,134224.70446932092,105132.50373737916
GUN,-24041.501953125,3941.65869140625,202.8277130126953,1514.878173828125,553.7110595703125,678.2145385742188,1574.963623046875,518.3442993164062,341.25384521484375,931.845703125,0.7372470945119858,138899.21521869104,118338.1018435341
GUN,-25702.13671875,4509.607421875,693.5245361328125,1020.507568359375,1333.451171875,1183.9586181640625,615.0538330078125,463.0107727050781,248.23052978515625,663.8070678710938,0.567181184887886,141270.68944501746,103180.98457091716
GUN,-25718.587890625,4537.05224609375,995.5512084960938,1201.3848876953125,1276.7376708984375,1393.4503173828125,930.336669921875,415.272705078125,144.33181762695312,672.1461181640625,0.3847336024045944,139877.2398487617,96233.1516307194
GUN,-25533.673828125,4708.92041015625,913.8296508789062,880.5123901367188,1081.73291015625,1057.0556640625,722.4546508789062,555.83154296875,63.967979431152344,414.84527587890625,0.60263991355896,144548.75233698555,105605.55021554939
GUN,-25359.04296875,4870.44921875,781.8793334960938,621.829833984375,1161.2957763671875,1126.520263671875,670.4522705078125,378.0655517578125,40.94078826904297,346.5116882324219,0.7283270359039307,143037.96396378952,104105.27059230703
GUN,-25548.244140625,4748.376953125,743.873046875,485.6838073730469,1043.611328125,1248.38525390625,934.326171875,710.1845703125,269.2772521972656,744.5986938476562,0.45919112861156464,141677.96961015498,99584.84980786966
GUN,-25053.5234375,5175.55908203125,870.7275390625,641.7169189453125,1073.340576171875,1015.3187255859375,593.92919921875,532.8524169921875,332.7049865722656,895.7120971679688,0.38336917757987976,134022.3180172363,89409.41662239272
GUN,-25465.2734375,4808.98974609375,807.4069213867188,916.9486694335938,1272.6927490234375,1249.3927001953125,1050.5465087890625,740.340576171875,445.3030090332031,808.1727294921875,0.210991483181715,135829.95253099466,86386.68806113007
GUN,-25970.984375,4435.23779296875,956.2003784179688,1095.257080078125,1325.8253173828125,1088.5313720703125,654.48486328125,683.392578125,362.0684814453125,641.9487915039062,0.4889114946126938,144454.46145409727,101886.21101505327
GUN,-25635.056640625,4646.40380859375,829.019775390625,886.4312133789062,1061.21826171875,1168.004638671875,852.684326171875,526.7575073242188,446.3896789550781,559.2659912109375,0.4559072107076645,142314.0814554858,100357.36648134685
GUN,-25743.93359375,4707.51953125,868.0057983398438,895.7923583984375,1209.5516357421875,975.880859375,630.768798828125,288.70953369140625,208.4102783203125,512.7291259765625,0.7030764222145081,146243.51300050018,108487.58421308795
GUN,-25983.896484375,4357.236328125,716.6734008789062,711.7157592773438,986.35205078125,1054.901611328125,744.3613891601562,486.6075439453125,209.0677947998047,268.106689453125,1.1219468712806702,150168.8549514144,119473.6311027522
GUN,-24739.7265625,4354.80322265625,956.4091186523438,1431.8804931640625,624.0704345703125,944.9459838867188,550.7212524414062,-1.4512443542480469,1.182560920715332,433.7779235839844,0.9424853324890137,143108.34039588293,115346.31134268532
GUN,-25415.53125,4821.97265625,724.599609375,744.7678833007812,892.7728881835938,1042.4013671875,646.3242797851562,285.1822204589844,-121.62075805664062,280.3472595214844,0.7278779149055481,141887.5837728278,106060.84639518778
GUN,-25440.21484375,4573.3408203125,877.5782470703125,934.9014282226562,1002.9022216796875,1021.0799560546875,701.4824829101562,390.2244567871094,77.55721282958984,307.6712341308594,0.5891985446214676,145271.54584401747,108141.6664168396
GUN,-25349.35546875,4946.4228515625,990.6751098632812,640.9639892578125,814.9149169921875,875.4745483398438,372.1897888183594,258.2164611816406,-69.68321990966797,150.57546997070312,0.7827688008546829,144630.60531267518,108633.73545401798
GUN,-23411.08203125,3752.175048828125,205.60888671875,1300.726806640625,66.2784652709961,515.5943603515625,1037.5897216796875,403.3444519042969,648.4161376953125,1036.58251953125,2.2871801257133484,142768.39757761284,139861.5620131555
GUN,-25548.0546875,4565.1103515625,931.4843139648438,1070.0789794921875,1201.8836669921875,1020.7536010742188,599.1900634765625,402.80340576171875,21.26180076599121,242.6431884765625,0.6532614678144455,144537.89812063362,105403.54702586764
GUN,-24929.765625,3999.00439453125,509.4388122558594,1511.2191162109375,1140.3096923828125,645.852783203125,504.69146728515625,567.39501953125,-67.6702651977539,427.3888854980469,1.1751782894134521,145603.2176501633,122526.57307748773
GUN,-25390.013671875,4240.73876953125,808.855224609375,1197.314453125,908.3778076171875,952.3844604492188,416.56201171875,239.9799346923828,221.51690673828125,238.4017791748047,0.9967777878046036,147135.54099779576,118565.57107517912
GUN,-25224.26171875,4535.2607421875,491.1981201171875,1085.2015380859375,1378.4508056640625,1002.2677001953125,560.71044921875,570.9287719726562,122.53181457519531,392.2044982910156,0.8492161333560944,142702.50451924824,109449.6245853091
GUN,-25676.55078125,4525.38671875,996.4854125976562,1118.0780029296875,1515.9923095703125,1176.919189453125,633.7513427734375,464.99462890625,255.24969482421875,396.8316650390625,0.4012193903326988,144656.33581973932,100944.7544742751
GUN,-25595.107421875,4510.9267578125,894.466796875,829.8153076171875,1155.641357421875,1082.92919921875,656.4036254882812,402.3999328613281,157.0769805908203,550.8971557617188,0.8681964874267578,147407.28229984705,109163.53730222874
GUN,-25337.107421875,4669.177734375,807.3496704101562,978.6301879882812,937.386474609375,1100.7249755859375,939.6416625976562,436.10980224609375,131.0935821533203,410.5435791015625,0.7209219038486481,141729.77905694355,106004.13824171534
GUN,-25637.650390625,4431.44384765625,965.6256713867188,898.90966796875,1124.2730712890625,1038.3419189453125,668.1358032226562,439.1993408203125,64.5175552368164,429.7026062011719,0.7322618365287781,149291.6564587462,114049.30603321288
GUN,-5089.87890625,5489.7958984375,-221.93128967285156,1865.1961669921875,-118.21015930175781,412.7007141113281,-402.9165954589844,-367.5312805175781,-408.14678955078125,-338.616455078125,0.904901772737503,112385.26058988238,95171.86451450888
GUN,-11615.595703125,5748.1201171875,-1484.84619140625,1720.5010986328125,843.77880859375,803.1090698242188,-320.8247985839844,-165.9149932861328,-950.35888671875,-598.9356079101562,0.8167430758476257,94877.84441899024,86766.85644459292
GUN,-10862.0791015625,5417.373046875,-2930.817626953125,1439.922607421875,707.9447631835938,966.1492919921875,-521.0176391601562,46.340084075927734,-926.8502807617188,-453.4060363769531,0.6558409333229065,91597.41852353112,98831.7704538034
GUN,-11257.943359375,7080.72607421875,-2050.927978515625,1710.286865234375,319.9373779296875,1351.8365478515625,264.6588439941406,201.45361328125,-864.4715576171875,-382.8546447753906,0.11116190813481808,79994.03875039978,65209.361678147
GUN,-17123.05859375,7204.1328125,-792.75390625,1965.9080810546875,1476.54931640625,1016.9364624023438,81.72875213623047,121.49799346923828,-262.89068603515625,-202.4767303466797,0.13287091627717018,81834.93054734475,57617.82557229097
GUN,-15901.708984375,8782.1552734375,-1193.7542724609375,1259.738525390625,652.55078125,409.7135009765625,124.13795471191406,556.8219604492188,-171.49818420410156,-183.0791473388672,0.06718026008456945,70619.83807169515,49829.191953614536
GUN,-21125.1015625,7204.31396484375,-297.0254211425781,992.8458251953125,1700.1524658203125,778.4025268554688,129.62530517578125,268.095703125,-501.0880126953125,-291.97906494140625,0.2174581028521061,95749.43305927681,62929.448669481826
GUN,-22804.552734375,6316.28759765625,655.2152099609375,1069.1865234375,1294.232666015625,899.8516235351562,304.3824768066406,397.9721374511719,-392.8231506347656,-174.13636779785156,0.30243927612900734,113377.04255918472,72772.3295054939
GUN,-22429.75390625,6200.83349609375,188.5599822998047,851.8800048828125,1159.89990234375,999.4793701171875,412.6793212890625,264.86090087890625,-352.63555908203125,-83.72850036621094,0.348263755440712,113579.60712140473,77683.60338141069
GUN,-19848.2734375,6648.689453125,-1362.837158203125,32.51085662841797,573.3319091796875,1439.942138671875,747.6327514648438,126.48941040039062,-167.32020568847656,93.13999938964844,0.4081466421484947,98090.60655726837,80054.16778938386
GUN,-12474.982421875,6576.96630859375,-4609.7880859375,703.429931640625,119.60504150390625,1704.3763427734375,255.11155700683594,495.5763854980469,633.06640625,-178.49932861328125,0.2542937360703945,71045.05993628908,90192.27429454609
GUN,-11838.5888671875,8577.68359375,-4631.064453125,435.32537841796875,1283.5384521484375,999.079345703125,514.4912109375,529.0831909179688,557.2109985351562,201.44129943847656,0.0675733108073473,58710.423772501716,69185.14334017145
GUN,-13934.3857421875,8825.4794921875,-4273.5537109375,-124.89216613769531,609.9105224609375,925.7213745117188,589.9530029296875,-92.00340270996094,58.27702331542969,183.36837768554688,0.08199258707463741,58141.56977721792,69928.13440212581
GUN,-15477.3798828125,8934.5546875,-3001.958251953125,-226.5706024169922,177.5509796142578,275.38616943359375,389.73406982421875,-268.76519775390625,-122.61577606201172,45.73968505859375,0.12056021019816399,64577.81894773068,63964.19797505773
GUN,-16774.78515625,8806.2294921875,-2060.212890625,83.03760528564453,431.112060546875,33.49912643432617,409.1383056640625,81.1238784790039,-130.6150360107422,49.01961898803711,0.10852804407477379,70597.74962932689,59132.02979242708
GUN,-16332.9501953125,8957.6064453125,-2584.3779296875,58.37449645996094,1190.185791015625,667.65576171875,617.110595703125,426.9788818359375,96.49231719970703,-10.990009307861328,0.053821345791220665,65502.97431986444,55501.31170838054
GUN,-17344.04296875,8732.9765625,-2228.138427734375,-300.3265686035156,743.2322387695312,357.83111572265625,690.531982421875,448.4866943359375,-107.58204650878906,273.98614501953125,0.10252848267555237,71158.26374543633,60449.97422514274
GUN,-18491.873046875,8332.0673828125,-2033.3447265625,-666.7487182617188,493.15478515625,79.48475646972656,559.0457763671875,574.1238403320312,-186.79476928710938,217.3357391357422,0.2202666737139225,77456.9329710184,66869.92052591198
GUN,-19027.595703125,8451.5625,-1556.364013671875,-743.9439086914062,597.7122192382812,22.015335083007812,153.38719177246094,512.9784545898438,154.2236328125,333.81549072265625,0.203289445489645,80594.93427815153,64976.59401526677
GUN,-20365.86328125,8331.857421875,-1039.5867919921875,-857.7733764648438,536.6326904296875,37.566219329833984,-126.61378479003906,428.4061279296875,309.9889221191406,378.9946594238281,0.23862747475504875,84988.47505399988,64425.03698564833
GUN,-21231.146484375,7914.48974609375,-543.7957763671875,-758.9761962890625,270.2493591308594,124.58444213867188,-54.069705963134766,100.19368743896484,170.1264190673828,453.5916442871094,0.3313774988055229,94154.55259669125,68497.84639879521
GUN,-21695.71484375,7344.794921875,-351.1311340332031,-571.7318115234375,746.1936645507812,643.7675170898438,114.41556549072266,251.152587890625,-37.30180740356445,216.39967346191406,0.39515335112810135,102882.32177343107,73276.04632176175
GUN,-21887.81640625,7098.79833984375,-552.467041015625,-454.85321044921875,1132.279052734375,966.375732421875,552.9442749023438,479.2810363769531,-85.81698608398438,88.99566650390625,0.4048188030719757,104294.88789860156,74334.04878238907
GUN,-21658.763671875,7336.26318359375,-368.07904052734375,-897.3419189453125,878.5797729492188,1073.0675048828125,442.4861145019531,460.91375732421875,57.62968826293945,112.41216278076172,0.33439870923757553,103416.10491447749,72990.23695166515
GUN,-22196.623046875,6949.6337890625,-533.16357421875,-965.1768188476562,460.0650634765625,737.6847534179688,250.0530242919922,421.6372375488281,-36.266048431396484,290.321533203125,0.64054936170578,108163.38141171985,82020.13500909507
GUN,-22985.693359375,6102.88525390625,-620.8032836914062,-826.8362426757812,140.38221740722656,524.6696166992188,495.4248046875,434.59808349609375,-15.702311515808105,361.56982421875,1.0679834336042404,120125.99563483047,96159.6524043158
GUN,-23957.498046875,5714.52587890625,15.747953414916992,-348.788330078125,362.7530517578125,632.4307861328125,697.821044921875,732.4896240234375,84.34058380126953,470.1811828613281,0.9625012427568436,130646.23163416708,101046.00186948963
GUN,-16001.5771484375,4407.7451171875,-722.8646850585938,-27.59360694885254,364.5054931640625,307.65386962890625,103.08375549316406,389.1096496582031,231.5261993408203,638.3387451171875,2.244091033935547,134374.6475079781,122006.14101482395
GUN,-4819.19921875,5143.23291015625,-471.88140869140625,1913.010498046875,273.11077880859375,394.4313049316406,17.28444480895996,236.84820556640625,-428.35247802734375,-36.20940017700195,1.2556323409080505,115186.55765428598,103819.21521685083
GUN,-10085.962890625,4985.2001953125,-1215.11865234375,1857.950927734375,857.227783203125,1179.79052734375,-420.2714538574219,-78.85640716552734,-851.5198974609375,-74.78926849365234,1.9661381840705872,108890.74049314015,113044.11159386458
GUN,-8695.2509765625,4219.68359375,-2485.9423828125,2294.603271484375,1208.2725830078125,1062.312255859375,-154.9153289794922,319.0986633300781,-750.5048217773438,-501.3221740722656,1.192241609096527,101438.93139336986,112707.832665599
GUN,-10285.0732421875,6774.716796875,-1978.70166015625,1500.6158447265625,285.59429931640625,1649.7655029296875,14.10879135131836,228.15524291992188,-839.5183715820312,-157.03665161132812,0.25851069018244743,85613.96174063218,72400.89345017471
GUN,-16628.6328125,7092.955078125,-1579.6434326171875,1792.5118408203125,1193.8330078125,1159.9398193359375,380.5802917480469,445.6336669921875,-289.2682189941406,-311.9715270996094,0.13041837140917778,83084.47100132787,62221.61649416184
GUN,-15010.0185546875,8070.3193359375,-1871.37255859375,1681.6827392578125,565.997802734375,706.7966918945312,437.0481872558594,607.6026611328125,-305.9161071777344,-271.2398376464844,0.10534797795116901,70630.62263939527,56020.07243285589
GUN,-20160.029296875,7386.3974609375,-822.685302734375,550.7976684570312,1630.315185546875,880.3040771484375,314.21112060546875,407.50738525390625,-283.9488830566406,-146.77000427246094,0.17244545742869377,91068.07554250292,62039.24013510558
GUN,-22256.86328125,6641.9384765625,-109.16482543945312,-87.71451568603516,1260.0557861328125,1375.477783203125,539.9842529296875,263.9431457519531,-84.24531555175781,-112.87621307373047,0.38483019918203354,111497.46998833327,76118.45692984771
GUN,-23156.9140625,6124.322265625,207.879638671875,124.83810424804688,1160.857177734375,1145.3072509765625,279.4834289550781,389.7039794921875,131.5388946533203,143.6771240234375,0.559907890856266,121527.37793989525,85099.91624488002
GUN,-15752.2919921875,5041.8916015625,-991.0906982421875,397.5838928222656,614.9136962890625,693.90966796875,-3.202800750732422,542.3477783203125,-432.7951354980469,189.84007263183594,2.2825340926647186,121049.46913195551,114997.78376413534
GUN,-6947.7783203125,5247.44140625,-199.41989135742188,2210.030517578125,444.4622802734375,999.7772216796875,1.4901328086853027,147.29383850097656,-868.44482421875,-949.0147094726562,0.710909515619278,109917.10833708903,92716.82985008851
GUN,-8756.1904296875,5399.2880859375,-3129.89306640625,1435.0068359375,691.26904296875,1286.8731689453125,-9.140433311462402,246.51052856445312,-902.8042602539062,17.902881622314453,0.7349540293216705,89303.36642267431,100882.747613297
GUN,-9571.2099609375,6872.12744140625,-2485.244140625,1162.4183349609375,674.9134521484375,1799.2275390625,215.4187774658203,335.9141845703125,-649.673583984375,-333.7559509277344,0.33169589936733246,82851.31332360019,76743.18155475601
GUN,-11706.8671875,8179.0458984375,-2333.3720703125,1096.3353271484375,568.3194580078125,1042.3287353515625,322.5771789550781,151.22991943359375,-522.2056884765625,-161.33950805664062,0.11970397084951401,71846.81567790848,60986.030171337385
GUN,-15093.1943359375,9274.08984375,-2229.52490234375,708.4967041015625,945.6947021484375,711.7300415039062,404.6829833984375,152.73211669921875,-160.6136474609375,-244.57757568359375,0.04308342467993498,62762.634571037874,50381.11852047465
GUN,-14613.203125,8707.7060546875,-2276.99609375,875.2879028320312,399.840087890625,416.0185241699219,400.3819580078125,67.80290985107422,-387.53643798828125,-348.1566467285156,0.13452835381031036,69783.68509672796,60500.672931812805
GUN,-16422.888671875,8245.6728515625,-2585.0712890625,238.89154052734375,991.27880859375,296.471923828125,472.428955078125,443.4579772949219,-70.98616790771484,282.79669189453125,0.15296369791030884,73531.46483797635,65240.00709350681
GUN,-17463.01171875,7921.5947265625,-2044.3370361328125,-39.3113899230957,927.4039916992188,388.4422607421875,352.2998046875,263.3521728515625,-165.19891357421875,336.3414306640625,0.2382500097155571,80823.8332015586,68286.1534517214
GUN,-18017.330078125,7679.732421875,-2330.681396484375,192.9920196533203,767.8496704101562,723.4569702148438,423.48040771484375,-13.697261810302734,-3.7603116035461426,-57.906436920166016,0.24305704981088638,79944.7214061056,71457.24605838035
GUN,-11940.6748046875,6156.57421875,-4572.7451171875,634.1677856445312,-357.27001953125,1909.6673583984375,472.0083923339844,-118.05030059814453,482.0429992675781,-395.4386901855469,0.3320774808526039,74898.62221543511,95828.95769384035
GUN,-11370.6318359375,8029.46337890625,-4644.92138671875,-124.59561157226562,862.9450073242188,1587.120849609375,647.6427612304688,639.6260986328125,634.1672973632812,-74.75560760498047,0.10686528868973255,60950.275610314966,72216.54590563216
GUN,-12802.775390625,8955.3974609375,-4708.09228515625,362.00604248046875,1291.2664794921875,1172.484375,603.721923828125,163.0846405029297,237.6039276123047,-60.449790954589844,0.059912209399044514,55629.52445650763,69344.07468580492
GUN,-15229.818359375,8525.8984375,-3380.101318359375,6.206026077270508,454.927734375,505.9065856933594,889.2050170898438,69.7269058227539,-54.25148391723633,-0.129413902759552,0.14120244421064854,65933.66647890801,68614.00419291237
GUN,-16149.97265625,8309.7451171875,-2084.0224609375,97.31973266601562,358.9937438964844,646.9718627929688,407.9727478027344,177.19764709472656,-329.41107177734375,-179.30209350585938,0.17606351524591446,74924.60865739528,63858.3909170339
GUN,-15380.7529296875,8478.4423828125,-2343.751708984375,408.2054443359375,900.120849609375,711.8427124023438,712.4464111328125,558.8253784179688,-350.7660217285156,331.2579345703125,0.0974524300545454,71833.59798895537,59908.34553243931
GUN,-16850.681640625,8850.470703125,-2667.91650390625,-133.06494140625,1403.509521484375,825.6644897460938,809.5947875976562,783.2061767578125,166.6382598876953,123.61322021484375,0.09335021488368511,67236.8318892995,59650.97550397535
GUN,-18309.02734375,8612.7021484375,-2109.577392578125,-904.0430908203125,1032.34130859375,775.482177734375,778.3268432617188,784.6262817382812,184.05116271972656,409.0626220703125,0.14900380745530128,74213.0110066797,62888.26891832907
GUN,-18701.708984375,8719.2197265625,-1502.9840087890625,-824.6990966796875,793.4132080078125,698.552978515625,805.1517333984375,909.1868286132812,26.7471981048584,293.1790466308594,0.1303210575133562,75796.35037122254,58972.77718792704
GUN,-18036.322265625,7679.51171875,-1121.9615478515625,-254.7227783203125,319.2986145019531,739.7173461914062,485.3497314453125,581.9888305664062,485.5904846191406,259.12506103515625,0.27580376714468,89859.70185361516,67597.6253922027
GUN,-19993.85546875,8129.98828125,-932.9459228515625,-733.460693359375,780.6251220703125,676.5319213867188,639.9193725585938,663.3768310546875,92.86430358886719,77.11740112304688,0.2031131088733673,87311.86427825065,63555.6472656256
GUN,-20929.24609375,7534.36083984375,-778.6209106445312,-308.440673828125,1043.8958740234375,745.8334350585938,476.1129455566406,618.5645141601562,122.16880798339844,242.00869750976562,0.3056812658905983,96181.30924887398,68475.64870611735
GUN,-13269.669921875,5698.9814453125,-1083.674560546875,-248.5823211669922,764.4273071289062,664.224609375,25.336151123046875,60.4875373840332,-82.55171966552734,304.29388427734375,1.7747443914413452,112231.63520218879,99394.88483668795
GUN,-1683.56005859375,4884.82666015625,-20.75016975402832,1701.78955078125,371.31500244140625,540.2727661132812,-305.1461181640625,-212.87924194335938,-398.1988525390625,66.4162826538086,1.869283765554428,121716.5370913945,109231.91385076847
GUN,-9598.7392578125,5144.0107421875,-1506.0384521484375,1865.4384765625,726.3101806640625,862.9653930664062,-256.26593017578125,2.5398826599121094,-879.4382934570312,-454.1783752441406,1.196863055229187,103383.81422326059,101726.45350201195
GUN,-7601.9794921875,4091.307373046875,-2195.48046875,1692.381591796875,833.2068481445312,739.612548828125,-408.79058837890625,130.19515991210938,-974.4479370117188,-586.6419067382812,1.7077168822288513,108212.02851444478,120214.32015182577
GUN,-7841.6259765625,6115.5966796875,-2051.587890625,1528.039794921875,686.8804931640625,1005.1123046875,-20.63161849975586,282.073486328125,-805.7730712890625,-332.89251708984375,0.5621150881052017,91031.9496598306,82118.05381001133
GUN,-14054.953125,6678.73095703125,-1728.4332275390625,2343.957763671875,721.0253295898438,1536.916748046875,384.9684143066406,415.25927734375,-569.5549926757812,-322.43511962890625,0.2160216122865677,87492.9087623286,72311.88905730922
GUN,-13864.3330078125,8912.9072265625,-1424.931640625,1758.1417236328125,696.6041259765625,839.3841552734375,193.4520721435547,269.91668701171875,-461.0743713378906,-309.06494140625,0.04468177445232868,63919.11673646089,45522.48476602003
GUN,-19053.125,8158.564453125,-887.5445556640625,950.5148315429688,1982.68798828125,844.4808959960938,266.67938232421875,541.11572265625,-198.84054565429688,-471.4733581542969,0.08565431460738182,79444.87026148046,52222.457636718354
GUN,-21284.119140625,7521.26416015625,-125.46553802490234,574.6248779296875,1587.0048828125,1025.2750244140625,599.4766235351562,483.29364013671875,-181.91314697265625,-243.77456665039062,0.14776107855141163,93569.53571175032,57925.28583864569
GUN,-21489.939453125,7335.75927734375,-83.81658172607422,352.68603515625,1573.3697509765625,1368.582763671875,619.1696166992188,610.0347290039062,180.80804443359375,-30.977933883666992,0.12452783063054085,95245.22246638747,57276.59257123938
GUN,-17994.212890625,7184.02197265625,-1720.0435791015625,688.4201049804688,1759.91455078125,2318.2802734375,649.0806274414062,345.650390625,271.1925048828125,-46.24321746826172,0.12608611956238747,81592.4905752521,62225.86033011449
GUN,-11122.7451171875,6747.25390625,-5158.2724609375,538.5014038085938,357.14691162109375,2548.40185546875,454.1055603027344,798.39111328125,992.392578125,97.43370056152344,0.1500842161476612,64614.936081574524,86702.73913101324
GUN,-10309.7080078125,7512.4814453125,-4763.853515625,1046.643798828125,401.6470642089844,2320.888427734375,439.5091552734375,561.4951782226562,817.844970703125,122.86998748779297,0.09710794314742088,64731.514607395766,77374.39572747225
GUN,-10862.2216796875,8455.9833984375,-4382.97216796875,452.35137939453125,983.7650146484375,1434.32177734375,576.2836303710938,294.9285888671875,241.1907196044922,-9.51777458190918,0.09929480031132698,60200.568992792614,72086.40325806034
GUN,-12608.1240234375,9162.208984375,-3756.29248046875,406.636962890625,724.0255737304688,730.9365844726562,840.7025756835938,234.1912078857422,62.79866027832031,-74.28197479248047,0.10049792006611824,60347.03306666259,66459.69059507336
